dataset,oversampling,classifier,alpha_mode,alpha_value,mmd_stage,best_k,n_candidates,candidate_multiplier_used,multiplier_capped,n_syn_target,n_synthetic,minority_ratio,target_gap,mmd_before,mmd_after,gmm_time,ctgan_train_time,generation_time,stage1_time,stage2_time,filter_time,train_time,AUC,PR_AUC,F1,Precision,Recall,G_mean,Balanced_Acc
ecoli,Q-G-CTGAN_a0.1_MMDoff,MLP,fixed,0.1,False,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.03207,0.134,5.769,0.027,0.002,0.0,0.0,0.62,0.9263,0.5725,0.7904,0.7438,0.899,0.8989,0.899
ecoli,Q-G-CTGAN_a0.2_MMDon,RF,fixed,0.2,True,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.024603,0.134,5.769,0.027,0.002,0.007,0.01,0.19,0.9828,0.9041,0.889,0.9281,0.8581,0.8481,0.8581
ecoli,Q-G-CTGAN_a0.2_MMDon,LGBM,fixed,0.2,True,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.024603,0.134,5.769,0.027,0.002,0.007,0.01,0.03,0.9768,0.878,0.889,0.9281,0.8581,0.8481,0.8581
ecoli,Q-G-CTGAN_a0.2_MMDon,MLP,fixed,0.2,True,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.024603,0.134,5.769,0.027,0.002,0.007,0.01,0.64,0.9253,0.6691,0.7786,0.738,0.8591,0.8581,0.8591
ecoli,Q-G-CTGAN_a0.2_MMDoff,RF,fixed,0.2,False,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.034084,0.134,5.769,0.027,0.002,0.0,0.0,0.19,0.9859,0.9057,0.889,0.9281,0.8581,0.8481,0.8581
ecoli,Q-G-CTGAN_a0.2_MMDoff,LGBM,fixed,0.2,False,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.034084,0.134,5.769,0.027,0.002,0.0,0.0,0.03,0.9788,0.8791,0.889,0.9281,0.8581,0.8481,0.8581
ecoli,Q-G-CTGAN_a0.2_MMDoff,MLP,fixed,0.2,False,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.034084,0.134,5.769,0.027,0.002,0.0,0.0,0.45,0.9212,0.617,0.7786,0.738,0.8591,0.8581,0.8591
ecoli,Q-G-CTGAN_a0.3_MMDon,RF,fixed,0.3,True,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.037199,0.134,5.769,0.027,0.002,0.005,0.01,0.19,0.9848,0.9058,0.889,0.9281,0.8581,0.8481,0.8581
ecoli,Q-G-CTGAN_a0.3_MMDon,LGBM,fixed,0.3,True,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.037199,0.134,5.769,0.027,0.002,0.005,0.01,0.04,0.9758,0.8786,0.8548,0.916,0.8126,0.7933,0.8126
ecoli,Q-G-CTGAN_a0.3_MMDon,MLP,fixed,0.3,True,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.037199,0.134,5.769,0.027,0.002,0.005,0.01,0.62,0.9232,0.5987,0.7786,0.738,0.8591,0.8581,0.8591
ecoli,Q-G-CTGAN_a0.3_MMDoff,RF,fixed,0.3,False,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.037059,0.134,5.769,0.027,0.003,0.0,0.0,0.18,0.9838,0.8945,0.8671,0.8835,0.8525,0.8433,0.8525
ecoli,Q-G-CTGAN_a0.3_MMDoff,LGBM,fixed,0.3,False,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.037059,0.134,5.769,0.027,0.003,0.0,0.0,0.03,0.9768,0.8838,0.8548,0.916,0.8126,0.7933,0.8126
ecoli,Q-G-CTGAN_a0.3_MMDoff,MLP,fixed,0.3,False,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.037059,0.134,5.769,0.027,0.003,0.0,0.0,0.52,0.9283,0.6417,0.7786,0.738,0.8591,0.8581,0.8591
ecoli,Q-G-CTGAN_adaptive_MMDon,RF,adaptive,adaptive,True,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.025851,0.134,5.769,0.027,0.002,0.007,0.01,0.18,0.9838,0.8978,0.889,0.9281,0.8581,0.8481,0.8581
ecoli,Q-G-CTGAN_adaptive_MMDon,LGBM,adaptive,adaptive,True,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.025851,0.134,5.769,0.027,0.002,0.007,0.01,0.03,0.9768,0.87,0.8335,0.8671,0.8071,0.7888,0.8071
ecoli,Q-G-CTGAN_adaptive_MMDon,MLP,adaptive,adaptive,True,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.025851,0.134,5.769,0.027,0.002,0.007,0.01,0.6,0.9253,0.6423,0.7904,0.7438,0.899,0.8989,0.899
ecoli,Q-G-CTGAN_adaptive_MMDoff,RF,adaptive,adaptive,False,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.041811,0.134,5.769,0.027,0.002,0.0,0.0,0.2,0.9758,0.8673,0.8548,0.916,0.8126,0.7933,0.8126
ecoli,Q-G-CTGAN_adaptive_MMDoff,LGBM,adaptive,adaptive,False,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.041811,0.134,5.769,0.027,0.002,0.0,0.0,0.03,0.9778,0.8781,0.889,0.9281,0.8581,0.8481,0.8581
ecoli,Q-G-CTGAN_adaptive_MMDoff,MLP,adaptive,adaptive,False,3,269,11.69,False,187,187,0.5,0.0,0.051748,0.041811,0.134,5.769,0.027,0.002,0.0,0.0,0.5,0.9263,0.5699,0.8043,0.7571,0.9045,0.9045,0.9045
pageblocks,Q-G-CTGAN_a0.1_MMDon,RF,fixed,0.1,True,5,1000,50.0,True,3791,900,0.1945,0.3055,0.005677,0.005554,0.087,15.465,0.151,0.013,0.0,0.01,0.3,0.9976,0.592,0.7558,0.6739,0.9954,0.9954,0.9954
pageblocks,Q-G-CTGAN_a0.1_MMDon,LGBM,fixed,0.1,True,5,1000,50.0,True,3791,900,0.1945,0.3055,0.005677,0.005554,0.087,15.465,0.151,0.013,0.0,0.01,0.08,0.9979,0.741,0.7739,0.6905,0.996,0.996,0.996
pageblocks,Q-G-CTGAN_a0.1_MMDon,MLP,fixed,0.1,True,5,1000,50.0,True,3791,900,0.1945,0.3055,0.005677,0.005554,0.087,15.465,0.151,0.013,0.0,0.01,1.75,0.9966,0.5651,0.7839,0.7,0.9963,0.9963,0.9963
pageblocks,Q-G-CTGAN_a0.1_MMDoff,RF,fixed,0.1,False,5,1000,50.0,True,3791,900,0.1945,0.3055,0.005677,0.005554,0.087,15.465,0.151,0.007,0.0,0.01,0.26,0.9976,0.592,0.7558,0.6739,0.9954,0.9954,0.9954
pageblocks,Q-G-CTGAN_a0.1_MMDoff,LGBM,fixed,0.1,False,5,1000,50.0,True,3791,900,0.1945,0.3055,0.005677,0.005554,0.087,15.465,0.151,0.007,0.0,0.01,0.07,0.9979,0.741,0.7739,0.6905,0.996,0.996,0.996
pageblocks,Q-G-CTGAN_a0.1_MMDoff,MLP,fixed,0.1,False,5,1000,50.0,True,3791,900,0.1945,0.3055,0.005677,0.005554,0.087,15.465,0.151,0.007,0.0,0.01,1.89,0.9966,0.5651,0.7839,0.7,0.9963,0.9963,0.9963
pageblocks,Q-G-CTGAN_a0.2_MMDon,RF,fixed,0.2,True,5,1000,50.0,True,3791,800,0.1771,0.3229,0.005677,0.005777,0.087,15.465,0.151,0.007,0.0,0.01,0.24,0.9983,0.6644,0.7558,0.6739,0.9954,0.9954,0.9954
pageblocks,Q-G-CTGAN_a0.2_MMDon,LGBM,fixed,0.2,True,5,1000,50.0,True,3791,800,0.1771,0.3229,0.005677,0.005777,0.087,15.465,0.151,0.007,0.0,0.01,0.06,0.9979,0.7063,0.7839,0.7,0.9963,0.9963,0.9963
pageblocks,Q-G-CTGAN_a0.2_MMDon,MLP,fixed,0.2,True,5,1000,50.0,True,3791,800,0.1771,0.3229,0.005677,0.005777,0.087,15.465,0.151,0.007,0.0,0.01,1.78,0.9972,0.6122,0.8186,0.7353,0.9972,0.9972,0.9972
pageblocks,Q-G-CTGAN_a0.2_MMDoff,RF,fixed,0.2,False,5,1000,50.0,True,3791,800,0.1771,0.3229,0.005677,0.005777,0.087,15.465,0.151,0.007,0.0,0.01,0.24,0.9983,0.6644,0.7558,0.6739,0.9954,0.9954,0.9954
pageblocks,Q-G-CTGAN_a0.2_MMDoff,LGBM,fixed,0.2,False,5,1000,50.0,True,3791,800,0.1771,0.3229,0.005677,0.005777,0.087,15.465,0.151,0.007,0.0,0.01,0.06,0.9979,0.7063,0.7839,0.7,0.9963,0.9963,0.9963
pageblocks,Q-G-CTGAN_a0.2_MMDoff,MLP,fixed,0.2,False,5,1000,50.0,True,3791,800,0.1771,0.3229,0.005677,0.005777,0.087,15.465,0.151,0.007,0.0,0.01,1.8,0.9972,0.6122,0.8186,0.7353,0.9972,0.9972,0.9972
pageblocks,Q-G-CTGAN_a0.3_MMDon,RF,fixed,0.3,True,5,1000,50.0,True,3791,700,0.1589,0.3411,0.005677,0.006069,0.087,15.465,0.151,0.006,0.0,0.01,0.24,0.9985,0.7356,0.7558,0.6739,0.9954,0.9954,0.9954
pageblocks,Q-G-CTGAN_a0.3_MMDon,LGBM,fixed,0.3,True,5,1000,50.0,True,3791,700,0.1589,0.3411,0.005677,0.006069,0.087,15.465,0.151,0.006,0.0,0.01,0.07,0.9985,0.766,0.7739,0.6905,0.996,0.996,0.996
pageblocks,Q-G-CTGAN_a0.3_MMDon,MLP,fixed,0.3,True,5,1000,50.0,True,3791,700,0.1589,0.3411,0.005677,0.006069,0.087,15.465,0.151,0.006,0.0,0.01,1.7,0.9975,0.6386,0.8186,0.7353,0.9972,0.9972,0.9972
pageblocks,Q-G-CTGAN_a0.3_MMDoff,RF,fixed,0.3,False,5,1000,50.0,True,3791,700,0.1589,0.3411,0.005677,0.006069,0.087,15.465,0.151,0.007,0.0,0.01,0.25,0.9985,0.7356,0.7558,0.6739,0.9954,0.9954,0.9954
pageblocks,Q-G-CTGAN_a0.3_MMDoff,LGBM,fixed,0.3,False,5,1000,50.0,True,3791,700,0.1589,0.3411,0.005677,0.006069,0.087,15.465,0.151,0.007,0.0,0.01,0.06,0.9985,0.766,0.7739,0.6905,0.996,0.996,0.996
pageblocks,Q-G-CTGAN_a0.3_MMDoff,MLP,fixed,0.3,False,5,1000,50.0,True,3791,700,0.1589,0.3411,0.005677,0.006069,0.087,15.465,0.151,0.007,0.0,0.01,1.66,0.9975,0.6386,0.8186,0.7353,0.9972,0.9972,0.9972
pageblocks,Q-G-CTGAN_adaptive_MMDon,RF,adaptive,adaptive,True,5,1000,50.0,True,3791,771,0.1719,0.3281,0.005677,0.006534,0.087,15.465,0.151,0.006,0.0,0.01,0.25,0.9982,0.6659,0.7558,0.6739,0.9954,0.9954,0.9954
pageblocks,Q-G-CTGAN_adaptive_MMDon,LGBM,adaptive,adaptive,True,5,1000,50.0,True,3791,771,0.1719,0.3281,0.005677,0.006534,0.087,15.465,0.151,0.006,0.0,0.01,0.07,0.9989,0.8053,0.7739,0.6905,0.996,0.996,0.996
pageblocks,Q-G-CTGAN_adaptive_MMDon,MLP,adaptive,adaptive,True,5,1000,50.0,True,3791,771,0.1719,0.3281,0.005677,0.006534,0.087,15.465,0.151,0.006,0.0,0.01,1.8,0.9969,0.578,0.8186,0.7353,0.9972,0.9972,0.9972
pageblocks,Q-G-CTGAN_adaptive_MMDoff,RF,adaptive,adaptive,False,5,1000,50.0,True,3791,771,0.1719,0.3281,0.005677,0.006534,0.087,15.465,0.151,0.006,0.0,0.01,0.25,0.9982,0.6659,0.7558,0.6739,0.9954,0.9954,0.9954
pageblocks,Q-G-CTGAN_adaptive_MMDoff,LGBM,adaptive,adaptive,False,5,1000,50.0,True,3791,771,0.1719,0.3281,0.005677,0.006534,0.087,15.465,0.151,0.006,0.0,0.01,0.06,0.9989,0.8053,0.7739,0.6905,0.996,0.996,0.996
pageblocks,Q-G-CTGAN_adaptive_MMDoff,MLP,adaptive,adaptive,False,5,1000,50.0,True,3791,771,0.1719,0.3281,0.005677,0.006534,0.087,15.465,0.151,0.006,0.0,0.01,1.85,0.9969,0.578,0.8186,0.7353,0.9972,0.9972,0.9972
protein_homo,Q-G-CTGAN_a0.1_MMDon,RF,fixed,0.1,True,2,45350,50.0,True,100211,40815,0.2921,0.2079,0.09745,0.094801,0.826,52.74,6.103,0.94,0.004,0.95,8.14,0.9841,0.8353,0.9145,0.9695,0.8713,0.8618,0.8713
protein_homo,Q-G-CTGAN_a0.1_MMDon,LGBM,fixed,0.1,True,2,45350,50.0,True,100211,40815,0.2921,0.2079,0.09745,0.094801,0.826,52.74,6.103,0.94,0.004,0.95,0.67,0.9933,0.8842,0.9184,0.932,0.9056,0.9008,0.9056
protein_homo,Q-G-CTGAN_a0.1_MMDon,MLP,fixed,0.1,True,2,45350,50.0,True,100211,40815,0.2921,0.2079,0.09745,0.094801,0.826,52.74,6.103,0.94,0.004,0.95,27.96,0.9947,0.8909,0.9296,0.97,0.8957,0.8896,0.8957
protein_homo,Q-G-CTGAN_a0.1_MMDoff,RF,fixed,0.1,False,2,45350,50.0,True,100211,40815,0.2921,0.2079,0.09745,0.094801,0.826,52.74,6.103,0.957,0.004,0.97,8.21,0.9841,0.8353,0.9145,0.9695,0.8713,0.8618,0.8713
protein_homo,Q-G-CTGAN_a0.1_MMDoff,LGBM,fixed,0.1,False,2,45350,50.0,True,100211,40815,0.2921,0.2079,0.09745,0.094801,0.826,52.74,6.103,0.957,0.004,0.97,0.71,0.9933,0.8842,0.9184,0.932,0.9056,0.9008,0.9056
protein_homo,Q-G-CTGAN_a0.1_MMDoff,MLP,fixed,0.1,False,2,45350,50.0,True,100211,40815,0.2921,0.2079,0.09745,0.094801,0.826,52.74,6.103,0.957,0.004,0.97,28.27,0.9947,0.8909,0.9296,0.97,0.8957,0.8896,0.8957
protein_homo,Q-G-CTGAN_a0.2_MMDon,RF,fixed,0.2,True,2,45350,50.0,True,100211,36280,0.2689,0.2311,0.09745,0.093015,0.826,52.74,6.103,0.964,0.003,0.97,7.66,0.9834,0.835,0.9145,0.9695,0.8713,0.8618,0.8713
protein_homo,Q-G-CTGAN_a0.2_MMDon,LGBM,fixed,0.2,True,2,45350,50.0,True,100211,36280,0.2689,0.2311,0.09745,0.093015,0.826,52.74,6.103,0.964,0.003,0.97,0.63,0.9946,0.89,0.9119,0.9242,0.9004,0.895,0.9004
protein_homo,Q-G-CTGAN_a0.2_MMDon,MLP,fixed,0.2,True,2,45350,50.0,True,100211,36280,0.2689,0.2311,0.09745,0.093015,0.826,52.74,6.103,0.964,0.003,0.97,26.14,0.9959,0.9047,0.9333,0.9665,0.9046,0.8996,0.9046
protein_homo,Q-G-CTGAN_a0.2_MMDoff,RF,fixed,0.2,False,2,45350,50.0,True,100211,36280,0.2689,0.2311,0.09745,0.093015,0.826,52.74,6.103,1.017,0.004,1.02,7.69,0.9834,0.835,0.9145,0.9695,0.8713,0.8618,0.8713
protein_homo,Q-G-CTGAN_a0.2_MMDoff,LGBM,fixed,0.2,False,2,45350,50.0,True,100211,36280,0.2689,0.2311,0.09745,0.093015,0.826,52.74,6.103,1.017,0.004,1.02,0.68,0.9946,0.89,0.9119,0.9242,0.9004,0.895,0.9004
protein_homo,Q-G-CTGAN_a0.2_MMDoff,MLP,fixed,0.2,False,2,45350,50.0,True,100211,36280,0.2689,0.2311,0.09745,0.093015,0.826,52.74,6.103,1.017,0.004,1.02,26.03,0.9959,0.9047,0.9333,0.9665,0.9046,0.8996,0.9046
protein_homo,Q-G-CTGAN_a0.3_MMDon,RF,fixed,0.3,True,2,45350,50.0,True,100211,31745,0.2441,0.2559,0.09745,0.089586,0.826,52.74,6.103,0.95,0.004,0.96,7.3,0.9856,0.8411,0.9171,0.9699,0.8751,0.8662,0.8751
protein_homo,Q-G-CTGAN_a0.3_MMDon,LGBM,fixed,0.3,True,2,45350,50.0,True,100211,31745,0.2441,0.2559,0.09745,0.089586,0.826,52.74,6.103,0.95,0.004,0.96,0.62,0.9958,0.89,0.9145,0.9239,0.9055,0.9007,0.9055
protein_homo,Q-G-CTGAN_a0.3_MMDon,MLP,fixed,0.3,True,2,45350,50.0,True,100211,31745,0.2441,0.2559,0.09745,0.089586,0.826,52.74,6.103,0.95,0.004,0.96,20.69,0.9955,0.8988,0.927,0.9554,0.902,0.8967,0.902
protein_homo,Q-G-CTGAN_a0.3_MMDoff,RF,fixed,0.3,False,2,45350,50.0,True,100211,31745,0.2441,0.2559,0.09745,0.089586,0.826,52.74,6.103,0.993,0.003,1.0,7.25,0.9856,0.8411,0.9171,0.9699,0.8751,0.8662,0.8751
protein_homo,Q-G-CTGAN_a0.3_MMDoff,LGBM,fixed,0.3,False,2,45350,50.0,True,100211,31745,0.2441,0.2559,0.09745,0.089586,0.826,52.74,6.103,0.993,0.003,1.0,0.73,0.9958,0.89,0.9145,0.9239,0.9055,0.9007,0.9055
protein_homo,Q-G-CTGAN_a0.3_MMDoff,MLP,fixed,0.3,False,2,45350,50.0,True,100211,31745,0.2441,0.2559,0.09745,0.089586,0.826,52.74,6.103,0.993,0.003,1.0,20.79,0.9955,0.8988,0.927,0.9554,0.902,0.8967,0.902
protein_homo,Q-G-CTGAN_adaptive_MMDon,RF,adaptive,adaptive,True,2,45350,50.0,True,100211,34545,0.2596,0.2404,0.09745,0.093872,0.826,52.74,6.103,0.962,0.003,0.97,7.57,0.9834,0.8374,0.9139,0.968,0.8712,0.8617,0.8712
protein_homo,Q-G-CTGAN_adaptive_MMDon,LGBM,adaptive,adaptive,True,2,45350,50.0,True,100211,34545,0.2596,0.2404,0.09745,0.093872,0.826,52.74,6.103,0.962,0.003,0.97,0.67,0.9947,0.885,0.9127,0.9244,0.9017,0.8964,0.9017
protein_homo,Q-G-CTGAN_adaptive_MMDon,MLP,adaptive,adaptive,True,2,45350,50.0,True,100211,34545,0.2596,0.2404,0.09745,0.093872,0.826,52.74,6.103,0.962,0.003,0.97,22.51,0.9949,0.8868,0.9172,0.9338,0.9018,0.8965,0.9018
protein_homo,Q-G-CTGAN_adaptive_MMDoff,RF,adaptive,adaptive,False,2,45350,50.0,True,100211,34545,0.2596,0.2404,0.09745,0.093872,0.826,52.74,6.103,0.981,0.003,0.99,7.52,0.9834,0.8374,0.9139,0.968,0.8712,0.8617,0.8712
protein_homo,Q-G-CTGAN_adaptive_MMDoff,LGBM,adaptive,adaptive,False,2,45350,50.0,True,100211,34545,0.2596,0.2404,0.09745,0.093872,0.826,52.74,6.103,0.981,0.003,0.99,0.65,0.9947,0.885,0.9127,0.9244,0.9017,0.8964,0.9017
protein_homo,Q-G-CTGAN_adaptive_MMDoff,MLP,adaptive,adaptive,False,2,45350,50.0,True,100211,34545,0.2596,0.2404,0.09745,0.093872,0.826,52.74,6.103,0.981,0.003,0.99,22.5,0.9949,0.8868,0.9172,0.9338,0.9018,0.8965,0.9018
satellite,Q-G-CTGAN_a0.1_MMDon,RF,fixed,0.1,True,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.147238,0.56,19.052,0.248,0.065,2.56,2.63,0.38,0.944,0.6787,0.7808,0.8064,0.7602,0.7308,0.7602
satellite,Q-G-CTGAN_a0.1_MMDon,LGBM,fixed,0.1,True,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.147238,0.56,19.052,0.248,0.065,2.56,2.63,0.12,0.9522,0.7019,0.8063,0.831,0.786,0.7634,0.786
satellite,Q-G-CTGAN_a0.1_MMDon,MLP,fixed,0.1,True,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.147238,0.56,19.052,0.248,0.065,2.56,2.63,6.54,0.9569,0.7425,0.8261,0.8469,0.8082,0.7909,0.8082
satellite,Q-G-CTGAN_a0.1_MMDoff,RF,fixed,0.1,False,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.21255,0.56,19.052,0.248,0.061,0.001,0.06,0.35,0.9482,0.687,0.774,0.8053,0.7501,0.7169,0.7501
satellite,Q-G-CTGAN_a0.1_MMDoff,LGBM,fixed,0.1,False,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.21255,0.56,19.052,0.248,0.061,0.001,0.06,0.1,0.955,0.7204,0.8001,0.8378,0.7717,0.744,0.7717
satellite,Q-G-CTGAN_a0.1_MMDoff,MLP,fixed,0.1,False,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.21255,0.56,19.052,0.248,0.061,0.001,0.06,5.66,0.955,0.7664,0.8293,0.8395,0.8199,0.8058,0.8199
satellite,Q-G-CTGAN_a0.2_MMDon,RF,fixed,0.2,True,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.150775,0.56,19.052,0.248,0.064,1.864,1.93,0.38,0.9433,0.6817,0.7874,0.8076,0.7703,0.7444,0.7703
satellite,Q-G-CTGAN_a0.2_MMDon,LGBM,fixed,0.2,True,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.150775,0.56,19.052,0.248,0.064,1.864,1.93,0.1,0.9519,0.6972,0.7925,0.8213,0.7696,0.7424,0.7696
satellite,Q-G-CTGAN_a0.2_MMDon,MLP,fixed,0.2,True,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.150775,0.56,19.052,0.248,0.064,1.864,1.93,6.24,0.9453,0.6874,0.8032,0.8276,0.783,0.7598,0.783
satellite,Q-G-CTGAN_a0.2_MMDoff,RF,fixed,0.2,False,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.196727,0.56,19.052,0.248,0.065,0.001,0.07,0.38,0.9463,0.6856,0.7658,0.791,0.7457,0.712,0.7457
satellite,Q-G-CTGAN_a0.2_MMDoff,LGBM,fixed,0.2,False,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.196727,0.56,19.052,0.248,0.065,0.001,0.07,0.12,0.9522,0.7007,0.7862,0.8113,0.7658,0.7381,0.7658
satellite,Q-G-CTGAN_a0.2_MMDoff,MLP,fixed,0.2,False,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.196727,0.56,19.052,0.248,0.065,0.001,0.07,5.79,0.9574,0.7557,0.8329,0.849,0.8186,0.8037,0.8186
satellite,Q-G-CTGAN_a0.3_MMDon,RF,fixed,0.3,True,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.153785,0.56,19.052,0.248,0.067,1.505,1.57,0.39,0.9447,0.6804,0.7702,0.7939,0.751,0.7192,0.751
satellite,Q-G-CTGAN_a0.3_MMDon,LGBM,fixed,0.3,True,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.153785,0.56,19.052,0.248,0.067,1.505,1.57,0.11,0.9497,0.6928,0.7989,0.8284,0.7756,0.7499,0.7756
satellite,Q-G-CTGAN_a0.3_MMDon,MLP,fixed,0.3,True,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.153785,0.56,19.052,0.248,0.067,1.505,1.57,5.71,0.9529,0.7092,0.8138,0.8184,0.8093,0.7939,0.8093
satellite,Q-G-CTGAN_a0.3_MMDoff,RF,fixed,0.3,False,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.160908,0.56,19.052,0.248,0.068,0.0,0.07,0.37,0.9439,0.6798,0.7756,0.7988,0.7567,0.7266,0.7567
satellite,Q-G-CTGAN_a0.3_MMDoff,LGBM,fixed,0.3,False,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.160908,0.56,19.052,0.248,0.068,0.0,0.07,0.1,0.9522,0.6873,0.801,0.8232,0.7824,0.7593,0.7824
satellite,Q-G-CTGAN_a0.3_MMDoff,MLP,fixed,0.3,False,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.160908,0.56,19.052,0.248,0.068,0.0,0.07,7.48,0.9519,0.7263,0.8182,0.8496,0.7933,0.7718,0.7933
satellite,Q-G-CTGAN_adaptive_MMDon,RF,adaptive,adaptive,True,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.14798,0.56,19.052,0.248,0.069,2.208,2.28,0.4,0.9437,0.6729,0.7651,0.7865,0.7475,0.715,0.7475
satellite,Q-G-CTGAN_adaptive_MMDon,LGBM,adaptive,adaptive,True,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.14798,0.56,19.052,0.248,0.069,2.208,2.28,0.11,0.9527,0.7046,0.7935,0.827,0.7678,0.7396,0.7678
satellite,Q-G-CTGAN_adaptive_MMDon,MLP,adaptive,adaptive,True,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.14798,0.56,19.052,0.248,0.069,2.208,2.28,5.63,0.9561,0.7401,0.8194,0.8194,0.8194,0.8064,0.8194
satellite,Q-G-CTGAN_adaptive_MMDoff,RF,adaptive,adaptive,False,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.21255,0.56,19.052,0.248,0.065,0.0,0.07,0.37,0.9482,0.687,0.774,0.8053,0.7501,0.7169,0.7501
satellite,Q-G-CTGAN_adaptive_MMDoff,LGBM,adaptive,adaptive,False,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.21255,0.56,19.052,0.248,0.065,0.0,0.07,0.11,0.955,0.7204,0.8001,0.8378,0.7717,0.744,0.7717
satellite,Q-G-CTGAN_adaptive_MMDoff,MLP,adaptive,adaptive,False,2,5438,12.41,False,3625,3625,0.5,0.0,0.146623,0.21255,0.56,19.052,0.248,0.065,0.0,0.07,5.67,0.955,0.7664,0.8293,0.8395,0.8199,0.8058,0.8199
churn,Q-G-CTGAN_a0.1_MMDon,RF,fixed,0.1,True,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.062323,0.6,27.325,0.934,0.13,0.44,0.57,0.31,0.9257,0.8724,0.868,0.9538,0.8165,0.7964,0.8165
churn,Q-G-CTGAN_a0.1_MMDon,LGBM,fixed,0.1,True,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.062323,0.6,27.325,0.934,0.13,0.44,0.57,0.08,0.9287,0.8971,0.9177,0.9615,0.8841,0.8771,0.8841
churn,Q-G-CTGAN_a0.1_MMDon,MLP,fixed,0.1,True,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.062323,0.6,27.325,0.934,0.13,0.44,0.57,4.67,0.9002,0.7946,0.8427,0.858,0.8292,0.818,0.8292
churn,Q-G-CTGAN_a0.1_MMDoff,RF,fixed,0.1,False,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.125251,0.6,27.325,0.934,0.131,0.0,0.13,0.31,0.9219,0.8703,0.8693,0.948,0.8204,0.8017,0.8204
churn,Q-G-CTGAN_a0.1_MMDoff,LGBM,fixed,0.1,False,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.125251,0.6,27.325,0.934,0.131,0.0,0.13,0.08,0.932,0.8978,0.9151,0.9559,0.8833,0.8765,0.8833
churn,Q-G-CTGAN_a0.1_MMDoff,MLP,fixed,0.1,False,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.125251,0.6,27.325,0.934,0.131,0.0,0.13,4.32,0.9109,0.7977,0.8552,0.8766,0.8371,0.8262,0.8371
churn,Q-G-CTGAN_a0.2_MMDon,RF,fixed,0.2,True,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.06926,0.6,27.325,0.934,0.127,0.355,0.48,0.27,0.9211,0.8767,0.8744,0.9524,0.8255,0.8078,0.8255
churn,Q-G-CTGAN_a0.2_MMDon,LGBM,fixed,0.2,True,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.06926,0.6,27.325,0.934,0.127,0.355,0.48,0.08,0.9277,0.8959,0.9116,0.9457,0.8841,0.8778,0.8841
churn,Q-G-CTGAN_a0.2_MMDon,MLP,fixed,0.2,True,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.06926,0.6,27.325,0.934,0.127,0.355,0.48,4.58,0.9063,0.7998,0.8467,0.8756,0.8237,0.8101,0.8237
